"","Year","State","avg_AQI"
"1493",2008,"Colorado",34.8461538461538
"1494",2008,"Connecticut",40.5
"1495",2008,"Country Of Mexico",66
"1496",2008,"Delaware",49.3333333333333
"1497",2008,"District Of Columbia",51
"1498",2008,"Florida",38.3783783783784
"1499",2008,"Georgia",47.4137931034483
"1500",2008,"Hawaii",79.6666666666667
"1501",2008,"Idaho",25.6315789473684
"1502",2008,"Illinois",38.2692307692308
"1503",2008,"Indiana",43.71875
"1504",2008,"Iowa",39.1875
"1505",2008,"Kansas",32.7272727272727
"1506",2008,"Kentucky",42.8275862068966
"1507",2008,"Louisiana",40.3181818181818
"1508",2008,"Maine",33.5
"1509",2008,"Maryland",45.6
"1510",2008,"Massachusetts",41.4166666666667
"1511",2008,"Michigan",40.3333333333333
"1512",2008,"Minnesota",34.65
"1513",2008,"Mississippi",45.2222222222222
"1514",2008,"Missouri",44.2777777777778
"1515",2008,"Montana",23.5882352941176
"1516",2008,"Nebraska",31.5555555555556
"1517",2008,"Nevada",35.5555555555556
"1518",2008,"New Hampshire",37.4285714285714
"1519",2008,"New Jersey",43.25
"1520",2008,"New Mexico",30.75
"1521",2008,"New York",40
"1522",2008,"North Carolina",45.1111111111111
"1523",2008,"North Dakota",32.4444444444444
"1524",2008,"Ohio",41.1463414634146
"1525",2008,"Oklahoma",38.5
"1526",2008,"Oregon",33.5652173913044
"1527",2008,"Pennsylvania",42.8333333333333
"1528",2008,"Puerto Rico",20.1111111111111
"1529",2008,"Rhode Island",41.3333333333333
"1530",2008,"South Carolina",44.7857142857143
"1531",2008,"South Dakota",33.25
"1532",2008,"Tennessee",42.4285714285714
"1533",2008,"Texas",40.8717948717949
"1534",2008,"Utah",43.4166666666667
"1535",2008,"Vermont",30.5
"1536",2008,"Virgin Islands",20
"1537",2008,"Virginia",37.78125
"1538",2008,"Washington",27.4
"1539",2008,"West Virginia",46.7857142857143
"1540",2008,"Wisconsin",40.0740740740741
"1541",2008,"Wyoming",30.1764705882353
"1542",2009,"Alabama",39.3333333333333
"1543",2009,"Alaska",21.5714285714286
"1544",2009,"Arizona",47.2307692307692
"1545",2009,"Arkansas",35.4545454545455
"1546",2009,"California",47.5660377358491
"1547",2009,"Colorado",35.0769230769231
"1548",2009,"Connecticut",36.375
"1549",2009,"Country Of Mexico",58.5
"1550",2009,"Delaware",44
"1551",2009,"District Of Columbia",49
"1552",2009,"Florida",37.4054054054054
"1553",2009,"Georgia",42.7931034482759
"1554",2009,"Hawaii",82
"1555",2009,"Idaho",24.7222222222222
"1556",2009,"Illinois",36.6538461538462
"1557",2009,"Indiana",42.0606060606061
"1558",2009,"Iowa",38.625
"1559",2009,"Kansas",31.0909090909091
"1560",2009,"Kentucky",38.0344827586207
"1561",2009,"Louisiana",39.5454545454545
"1562",2009,"Maine",32.3
"1563",2009,"Maryland",43
"1564",2009,"Massachusetts",37.25
"1565",2009,"Michigan",37.962962962963
"1566",2009,"Minnesota",33.35
"1567",2009,"Mississippi",41.1
"1568",2009,"Missouri",40.8571428571429
"1569",2009,"Montana",25
"1570",2009,"Nebraska",26.4444444444444
"1571",2009,"Nevada",36.4444444444444
"1572",2009,"New Hampshire",36.8571428571429
"1573",2009,"New Jersey",39.375
"1574",2009,"New Mexico",29.8125
"1575",2009,"New York",37.1785714285714
"1576",2009,"North Carolina",39.8333333333333
"1577",2009,"North Dakota",28.9
"1578",2009,"Ohio",37.609756097561
"1579",2009,"Oklahoma",40.9375
"1580",2009,"Oregon",30.8695652173913
"1581",2009,"Pennsylvania",41.8888888888889
"1582",2009,"Puerto Rico",18
"1583",2009,"Rhode Island",36.3333333333333
"1584",2009,"South Carolina",38.2
"1585",2009,"South Dakota",33.4444444444444
"1586",2009,"Tennessee",35.8
"1587",2009,"Texas",39.7317073170732
"1588",2009,"Utah",42
"1589",2009,"Vermont",34.6666666666667
"1590",2009,"Virgin Islands",19.6666666666667
"1591",2009,"Virginia",33.34375
"1592",2009,"Washington",28.0333333333333
"1593",2009,"West Virginia",44.1428571428571
"1594",2009,"Wisconsin",36.2857142857143
"1595",2009,"Wyoming",28.1764705882353
"1596",2010,"Alabama",45.9333333333333
"1597",2010,"Alaska",21.8571428571429
"1598",2010,"Arizona",46
"1599",2010,"Arkansas",40.2727272727273
"1600",2010,"California",45.3396226415094
"1601",2010,"Colorado",36.5555555555556
"1602",2010,"Connecticut",39.75
"1603",2010,"Country Of Mexico",60.5
"1604",2010,"Delaware",46.6666666666667
"1605",2010,"District Of Columbia",51
"1606",2010,"Florida",39.6052631578947
"1607",2010,"Georgia",46.2758620689655
"1608",2010,"Hawaii",85.3333333333333
"1609",2010,"Idaho",26.8125
"1610",2010,"Illinois",38.7692307692308
"1611",2010,"Indiana",45.7878787878788
"1612",2010,"Iowa",41.5625
"1613",2010,"Kansas",32.9090909090909
"1614",2010,"Kentucky",43.6206896551724
"1615",2010,"Louisiana",43.1363636363636
"1616",2010,"Maine",35.6
"1617",2010,"Maryland",46.4666666666667
"1618",2010,"Massachusetts",39
"1619",2010,"Michigan",38.7407407407407
"1620",2010,"Minnesota",32.6
"1621",2010,"Mississippi",44.5
"1622",2010,"Missouri",44.6666666666667
"1623",2010,"Montana",27.5
"1624",2010,"Nebraska",32.8888888888889
"1625",2010,"Nevada",35
"1626",2010,"New Hampshire",40.2857142857143
"1627",2010,"New Jersey",40.75
"1628",2010,"New Mexico",30.5625
"1629",2010,"New York",38.5185185185185
"1630",2010,"North Carolina",43.8055555555556
"1631",2010,"North Dakota",32
"1632",2010,"Ohio",44.0487804878049
"1633",2010,"Oklahoma",42.4375
"1634",2010,"Oregon",25.8695652173913
"1635",2010,"Pennsylvania",44.5833333333333
"1636",2010,"Puerto Rico",16.75
"1637",2010,"Rhode Island",39.3333333333333
"1638",2010,"South Carolina",42.4666666666667
"1639",2010,"South Dakota",34.6666666666667
"1640",2010,"Tennessee",41.9
"1641",2010,"Texas",39.4878048780488
"1642",2010,"Utah",41.1666666666667
"1643",2010,"Vermont",34.3333333333333
"1644",2010,"Virgin Islands",15
"1645",2010,"Virginia",38.9375
"1646",2010,"Washington",23.7666666666667
"1647",2010,"West Virginia",44.5714285714286
"1648",2010,"Wisconsin",38.7857142857143
"1649",2010,"Wyoming",29.7777777777778
"1650",2011,"Alabama",42.4666666666667
"1651",2011,"Alaska",24.8571428571429
"1652",2011,"Arizona",47.8461538461538
"1653",2011,"Arkansas",40.2727272727273
"1654",2011,"California",49.5660377358491
"1655",2011,"Colorado",40.1111111111111
"1656",2011,"Connecticut",39.5
"1657",2011,"Country Of Mexico",50
"1658",2011,"Delaware",44
"1659",2011,"District Of Columbia",54
"1660",2011,"Florida",37.974358974359
"1661",2011,"Georgia",46.6896551724138
"1662",2011,"Hawaii",51.25
"1663",2011,"Idaho",24.25
"1664",2011,"Illinois",36.5384615384615
"1665",2011,"Indiana",44.1212121212121
"1666",2011,"Iowa",42.25
"1667",2011,"Kansas",34.5454545454545
"1668",2011,"Kentucky",41.7931034482759
"1669",2011,"Louisiana",42.5454545454545
"1670",2011,"Maine",33.8
"1671",2011,"Maryland",45.2666666666667
"1672",2011,"Massachusetts",40.25
"1673",2011,"Michigan",38.037037037037
"1674",2011,"Minnesota",33.7
"1675",2011,"Mississippi",43.9
"1676",2011,"Missouri",43.7272727272727
"1677",2011,"Montana",27.8888888888889
"1678",2011,"Nebraska",33.5555555555556
"1679",2011,"Nevada",35.5555555555556
"1680",2011,"New Hampshire",39.8571428571429
"1681",2011,"New Jersey",41.5625
"1682",2011,"New Mexico",33.1875
"1683",2011,"New York",38.9259259259259
"1684",2011,"North Carolina",43.1944444444444
"1685",2011,"North Dakota",33.3333333333333
"1686",2011,"Ohio",40.9756097560976
"1687",2011,"Oklahoma",47.25
"1688",2011,"Oregon",26.4347826086957
"1689",2011,"Pennsylvania",43.8378378378378
"1690",2011,"Puerto Rico",16.4
"1691",2011,"Rhode Island",40
"1692",2011,"South Carolina",43.8666666666667
"1693",2011,"South Dakota",33.8888888888889
"1694",2011,"Tennessee",41
"1695",2011,"Texas",42.0731707317073
"1696",2011,"Utah",41.6428571428571
"1697",2011,"Vermont",31.25
"1698",2011,"Virgin Islands",16.5
"1699",2011,"Virginia",35.65625
"1700",2011,"Washington",24.2666666666667
"1701",2011,"West Virginia",40.6428571428571
"1702",2011,"Wisconsin",39.1785714285714
"1703",2011,"Wyoming",32.2777777777778
"1704",2012,"Alabama",40.2142857142857
"1705",2012,"Alaska",24.7142857142857
"1706",2012,"Arizona",49.5384615384615
"1707",2012,"Arkansas",38.4545454545455
"1708",2012,"California",48.9056603773585
"1709",2012,"Colorado",40.4074074074074
"1710",2012,"Connecticut",42.375
"1711",2012,"Country Of Mexico",35
"1712",2012,"Delaware",43.3333333333333
"1713",2012,"District Of Columbia",56
"1714",2012,"Florida",35.8974358974359
"1715",2012,"Georgia",42.7931034482759
"1716",2012,"Hawaii",64
"1717",2012,"Idaho",23.8666666666667
"1718",2012,"Illinois",36.9230769230769
"1719",2012,"Indiana",43.4848484848485
"1720",2012,"Iowa",42.25
"1721",2012,"Kansas",33.9090909090909
"1722",2012,"Kentucky",41.8620689655172
"1723",2012,"Louisiana",41.5454545454545
"1724",2012,"Maine",33.8
"1725",2012,"Maryland",45.2666666666667
"1726",2012,"Massachusetts",38.4166666666667
"1727",2012,"Michigan",40
"1728",2012,"Minnesota",33.7
"1729",2012,"Mississippi",40.5
"1730",2012,"Missouri",44.2272727272727
"1731",2012,"Montana",28.8421052631579
"1732",2012,"Nebraska",36.4444444444444
"1733",2012,"Nevada",38.6666666666667
"1734",2012,"New Hampshire",37.1428571428571
"1735",2012,"New Jersey",40.625
"1736",2012,"New Mexico",33.4375
"1737",2012,"New York",37.1851851851852
"1738",2012,"North Carolina",39.8611111111111
"1739",2012,"North Dakota",33.6666666666667
"1740",2012,"Ohio",42.65
"1741",2012,"Oklahoma",44.375
"1742",2012,"Oregon",27.8695652173913
"1743",2012,"Pennsylvania",44.0540540540541
"1744",2012,"Puerto Rico",19.9
"1745",2012,"Rhode Island",39
"1746",2012,"South Carolina",39.2857142857143
"1747",2012,"South Dakota",38.8888888888889
"1748",2012,"Tennessee",41.2105263157895
"1749",2012,"Texas",40.8048780487805
"1750",2012,"Utah",43.6428571428571
"1751",2012,"Vermont",30.25
"1752",2012,"Virgin Islands",12
"1753",2012,"Virginia",34.6875
"1754",2012,"Washington",26.2758620689655
"1755",2012,"West Virginia",39.7142857142857
"1756",2012,"Wisconsin",39.8928571428571
"1757",2012,"Wyoming",33.5
"1758",2013,"Alabama",37.1333333333333
"1759",2013,"Alaska",22.4285714285714
"1760",2013,"Arizona",46.4615384615385
"1761",2013,"Arkansas",34.9090909090909
"1762",2013,"California",49.6981132075472
"1763",2013,"Colorado",38.6666666666667
"1764",2013,"Connecticut",44
"1765",2013,"Country Of Mexico",27
"1766",2013,"Delaware",42
"1767",2013,"District Of Columbia",48
"1768",2013,"Florida",34.9210526315789
"1769",2013,"Georgia",38.551724137931
"1770",2013,"Hawaii",53.5
"1771",2013,"Idaho",24.2142857142857
"1772",2013,"Illinois",34.5769230769231
"1773",2013,"Indiana",41.030303030303
"1774",2013,"Iowa",39.6875
"1775",2013,"Kansas",31.7272727272727
"1776",2013,"Kentucky",38
"1777",2013,"Louisiana",38.7727272727273
"1778",2013,"Maine",34.7
"1779",2013,"Maryland",42.0666666666667
"1780",2013,"Massachusetts",38.4166666666667
"1781",2013,"Michigan",36.5925925925926
"1782",2013,"Minnesota",34.5263157894737
"1783",2013,"Mississippi",37.3
"1784",2013,"Missouri",41.0909090909091
"1785",2013,"Montana",28.2105263157895
"1786",2013,"Nebraska",29.7777777777778
"1787",2013,"Nevada",41
"1788",2013,"New Hampshire",36.8571428571429
"1789",2013,"New Jersey",39.125
"1790",2013,"New Mexico",34.125
"1791",2013,"New York",36
"1792",2013,"North Carolina",37.1666666666667
"1793",2013,"North Dakota",37.1111111111111
"1794",2013,"Ohio",38.125
"1795",2013,"Oklahoma",41
"1796",2013,"Oregon",32.6086956521739
"1797",2013,"Pennsylvania",41.9736842105263
"1798",2013,"Puerto Rico",17.5
"1799",2013,"Rhode Island",39.3333333333333
"1800",2013,"South Carolina",34.4285714285714
"1801",2013,"South Dakota",37.4444444444444
"1802",2013,"Tennessee",39.2608695652174
"1803",2013,"Texas",39.1463414634146
"1804",2013,"Utah",44.5
"1805",2013,"Vermont",30.25
"1806",2013,"Virgin Islands",13.5
"1807",2013,"Virginia",32.0625
"1808",2013,"Washington",27.448275862069
"1809",2013,"West Virginia",35.7857142857143
"1810",2013,"Wisconsin",38.25
"1811",2013,"Wyoming",36.7777777777778
"1812",2014,"Alabama",38.3333333333333
"1813",2014,"Alaska",26.2857142857143
"1814",2014,"Arizona",46.2307692307692
"1815",2014,"Arkansas",33.3636363636364
"1816",2014,"California",49.377358490566
"1817",2014,"Colorado",35.5925925925926
"1818",2014,"Connecticut",41.875
"1819",2014,"Country Of Mexico",65
"1820",2014,"Delaware",44.6666666666667
"1821",2014,"District Of Columbia",47
"1822",2014,"Florida",36.2307692307692
"1823",2014,"Georgia",40.9310344827586
"1824",2014,"Hawaii",48.75
"1825",2014,"Idaho",25.0909090909091
"1826",2014,"Illinois",34.3846153846154
"1827",2014,"Indiana",40.9142857142857
"1828",2014,"Iowa",38.25
"1829",2014,"Kansas",33.0909090909091
"1830",2014,"Kentucky",38.5862068965517
"1831",2014,"Louisiana",38.3181818181818
"1832",2014,"Maine",34.2
"1833",2014,"Maryland",43.0625
"1834",2014,"Massachusetts",38.4615384615385
"1835",2014,"Michigan",37.7037037037037
"1836",2014,"Minnesota",32.25
"1837",2014,"Mississippi",38.3
"1838",2014,"Missouri",39.0909090909091
"1839",2014,"Montana",27.2631578947368
"1840",2014,"Nebraska",27.6666666666667
"1841",2014,"Nevada",41
"1842",2014,"New Hampshire",37.4285714285714
"1843",2014,"New Jersey",39.625
"1844",2014,"New Mexico",32.5625
"1845",2014,"New York",35.5925925925926
"1846",2014,"North Carolina",38.9444444444444
"1847",2014,"North Dakota",35
"1848",2014,"Ohio",38.425
"1849",2014,"Oklahoma",40.5
"1850",2014,"Oregon",27.695652173913
"1851",2014,"Pennsylvania",42.3421052631579
"1852",2014,"Puerto Rico",18.4
"1853",2014,"Rhode Island",37
"1854",2014,"South Carolina",39.1428571428571
"1855",2014,"South Dakota",33.2222222222222
"1856",2014,"Tennessee",39.0869565217391
"1857",2014,"Texas",38.390243902439
"1858",2014,"Utah",41.2142857142857
"1859",2014,"Vermont",29
"1860",2014,"Virgin Islands",34
"1861",2014,"Virginia",33.4193548387097
"1862",2014,"Washington",25.1724137931034
"1863",2014,"West Virginia",36.1428571428571
"1864",2014,"Wisconsin",37.1851851851852
"1865",2014,"Wyoming",35.9444444444444
"1866",2015,"Alabama",39.9333333333333
"1867",2015,"Alaska",25.8571428571429
"1868",2015,"Arizona",43.6153846153846
"1869",2015,"Arkansas",32.4545454545455
"1870",2015,"California",48.4339622641509
"1871",2015,"Colorado",34.5555555555556
"1872",2015,"Connecticut",41
"1873",2015,"Country Of Mexico",73
"1874",2015,"Delaware",43.6666666666667
"1875",2015,"District Of Columbia",47
"1876",2015,"Florida",34.5128205128205
"1877",2015,"Georgia",37.7241379310345
"1878",2015,"Hawaii",52.25
"1879",2015,"Idaho",23.8571428571429
"1880",2015,"Illinois",34.7692307692308
"1881",2015,"Indiana",38.4571428571429
"1882",2015,"Iowa",36.625
"1883",2015,"Kansas",32.2727272727273
"1884",2015,"Kentucky",38.7857142857143
"1885",2015,"Louisiana",36.7272727272727
"1886",2015,"Maine",35
"1887",2015,"Maryland",43.4375
"1888",2015,"Massachusetts",36.2307692307692
"1889",2015,"Michigan",36.7037037037037
"1890",2015,"Minnesota",31.9
"1891",2015,"Mississippi",36.6
"1892",2015,"Missouri",35.8260869565217
"1893",2015,"Montana",28.4736842105263
"1894",2015,"Nebraska",28.5555555555556
"1895",2015,"Nevada",39.5555555555556
"1896",2015,"New Hampshire",37.4285714285714
"1897",2015,"New Jersey",39.625
"1898",2015,"New Mexico",30.25
"1899",2015,"New York",36.1481481481481
"1900",2015,"North Carolina",38.6388888888889
"1901",2015,"North Dakota",35.3333333333333
"1902",2015,"Ohio",37.575
"1903",2015,"Oklahoma",38.2
"1904",2015,"Oregon",28.8695652173913
"1905",2015,"Pennsylvania",42.2105263157895
"1906",2015,"Puerto Rico",19.8888888888889
"1907",2015,"Rhode Island",39.6666666666667
"1908",2015,"South Carolina",37.5714285714286
"1909",2015,"South Dakota",33.3
"1910",2015,"Tennessee",37.0869565217391
"1911",2015,"Texas",37.5
"1912",2015,"Utah",40.5
"1913",2015,"Vermont",29
"1914",2015,"Virgin Islands",37.5
"1915",2015,"Virginia",33.5806451612903
"1916",2015,"Washington",27.1724137931034
"1917",2015,"West Virginia",35.2142857142857
"1918",2015,"Wisconsin",36.3214285714286
"1919",2015,"Wyoming",35.4444444444444
"1920",2016,"Alabama",40.0666666666667
"1921",2016,"Alaska",24.1428571428571
"1922",2016,"Arizona",45.6923076923077
"1923",2016,"Arkansas",33.5454545454545
"1924",2016,"California",46.8490566037736
"1925",2016,"Colorado",33.5925925925926
"1926",2016,"Connecticut",40.25
"1927",2016,"Country Of Mexico",63
"1928",2016,"Delaware",41.3333333333333
"1929",2016,"District Of Columbia",47
"1930",2016,"Florida",37.1282051282051
"1931",2016,"Georgia",38.4827586206897
"1932",2016,"Hawaii",54.25
"1933",2016,"Idaho",23.6190476190476
"1934",2016,"Illinois",32.5925925925926
"1935",2016,"Indiana",35.7714285714286
"1936",2016,"Iowa",34.75
"1937",2016,"Kansas",31.9090909090909
"1938",2016,"Kentucky",39.3571428571429
"1939",2016,"Louisiana",37.3181818181818
"1940",2016,"Maine",33.4
"1941",2016,"Maryland",41.1875
"1942",2016,"Massachusetts",35.7692307692308
"1943",2016,"Michigan",34.8518518518519
"1944",2016,"Minnesota",28.65
"1945",2016,"Mississippi",37.5
"1946",2016,"Missouri",34
"1947",2016,"Montana",26.6842105263158
"1948",2016,"Nebraska",26.7777777777778
"1949",2016,"Nevada",36.7777777777778
"1950",2016,"New Hampshire",36
"1951",2016,"New Jersey",39.625
"1952",2016,"New Mexico",30.5625
"1953",2016,"New York",35.4074074074074
"1954",2016,"North Carolina",36.6756756756757
"1955",2016,"North Dakota",32.4444444444444
"1956",2016,"Ohio",36.7
"1957",2016,"Oklahoma",38.7777777777778
"1958",2016,"Oregon",24.6363636363636
"1959",2016,"Pennsylvania",40.5263157894737
"1960",2016,"Puerto Rico",19
"1961",2016,"Rhode Island",37
"1962",2016,"South Carolina",38.1333333333333
"1963",2016,"South Dakota",30.9
"1964",2016,"Tennessee",37.5217391304348
"1965",2016,"Texas",33.0869565217391
"1966",2016,"Utah",39.5
"1967",2016,"Vermont",29
"1968",2016,"Virgin Islands",27
"1969",2016,"Virginia",31.9354838709677
"1970",2016,"Washington",24.1034482758621
"1971",2016,"West Virginia",34.3571428571429
"1972",2016,"Wisconsin",34.6428571428571
"1973",2016,"Wyoming",37
"1974",2017,"Alabama",38.9333333333333
"1975",2017,"Alaska",22
"1976",2017,"Arizona",47.2307692307692
"1977",2017,"Arkansas",37.0909090909091
"1978",2017,"California",49.0377358490566
"1979",2017,"Colorado",35.3333333333333
"1980",2017,"Connecticut",38.375
"1981",2017,"Country Of Mexico",50
"1982",2017,"Delaware",41.3333333333333
"1983",2017,"District Of Columbia",51
"1984",2017,"Florida",36.8974358974359
"1985",2017,"Georgia",37.6896551724138
"1986",2017,"Hawaii",52.5
"1987",2017,"Idaho",27.3809523809524
"1988",2017,"Illinois",36.2307692307692
"1989",2017,"Indiana",36.25
"1990",2017,"Iowa",36.4375
"1991",2017,"Kansas",32.6363636363636
"1992",2017,"Kentucky",39.0714285714286
"1993",2017,"Louisiana",35
"1994",2017,"Maine",35.2
"1995",2017,"Maryland",39.7647058823529
"1996",2017,"Massachusetts",37.4615384615385
"1997",2017,"Michigan",35.5185185185185
"1998",2017,"Minnesota",31.55
"1999",2017,"Mississippi",36.4
"2000",2017,"Missouri",35.7916666666667
"2001",2017,"Montana",30.8947368421053
"2002",2017,"Nebraska",28.5555555555556
"2003",2017,"Nevada",38.1111111111111
"2004",2017,"New Hampshire",36
"2005",2017,"New Jersey",38.4375
"2006",2017,"New Mexico",31.875
"2007",2017,"New York",34.1071428571429
"2008",2017,"North Carolina",36.3783783783784
"2009",2017,"North Dakota",35.6
"2010",2017,"Ohio",35.4634146341463
"2011",2017,"Oklahoma",37.2222222222222
"2012",2017,"Oregon",28.695652173913
"2013",2017,"Pennsylvania",40.6842105263158
"2014",2017,"Puerto Rico",20.6
"2015",2017,"Rhode Island",34.3333333333333
"2016",2017,"South Carolina",37.2666666666667
"2017",2017,"South Dakota",31.6
"2018",2017,"Tennessee",36.8260869565217
"2019",2017,"Texas",33.0416666666667
"2020",2017,"Utah",44.2142857142857
"2021",2017,"Vermont",29.25
"2022",2017,"Virgin Islands",19.5
"2023",2017,"Virginia",31.1212121212121
"2024",2017,"Washington",26.9666666666667
"2025",2017,"West Virginia",31.5625
"2026",2017,"Wisconsin",35.6785714285714
"2027",2017,"Wyoming",38.4705882352941
"2028",2018,"Alabama",36.6
"2029",2018,"Alaska",22
"2030",2018,"Arizona",44.9230769230769
"2031",2018,"Arkansas",35.4545454545455
"2032",2018,"California",48.7924528301887
"2033",2018,"Colorado",36.7037037037037
"2034",2018,"Connecticut",37.625
"2035",2018,"Country Of Mexico",55.5
"2036",2018,"Delaware",40
"2037",2018,"District Of Columbia",44
"2038",2018,"Florida",34.6923076923077
"2039",2018,"Georgia",34.7931034482759
"2040",2018,"Hawaii",37.75
"2041",2018,"Idaho",26.1904761904762
"2042",2018,"Illinois",35.0740740740741
"2043",2018,"Indiana",34.6388888888889
"2044",2018,"Iowa",38.1875
"2045",2018,"Kansas",32.6363636363636
"2046",2018,"Kentucky",37.8888888888889
"2047",2018,"Louisiana",33.6521739130435
"2048",2018,"Maine",35
"2049",2018,"Maryland",37.6470588235294
"2050",2018,"Massachusetts",36.9230769230769
"2051",2018,"Michigan",35.4814814814815
"2052",2018,"Minnesota",32
"2053",2018,"Mississippi",37.5
"2054",2018,"Missouri",34.125
"2055",2018,"Montana",29.4210526315789
"2056",2018,"Nebraska",27.5555555555556
"2057",2018,"Nevada",37
"2058",2018,"New Hampshire",35.2857142857143
"2059",2018,"New Jersey",38.4375
"2060",2018,"New Mexico",33.1875
"2061",2018,"New York",33.25
"2062",2018,"North Carolina",35.2432432432432
"2063",2018,"North Dakota",35.6
"2064",2018,"Ohio",34.7380952380952
"2065",2018,"Oklahoma",36.1666666666667
"2066",2018,"Oregon",29.1304347826087
"2067",2018,"Pennsylvania",36.975
"2068",2018,"Puerto Rico",22.875
"2069",2018,"Rhode Island",35
"2070",2018,"South Carolina",35.4
"2071",2018,"South Dakota",32.1
"2072",2018,"Tennessee",35.1739130434783
"2073",2018,"Texas",32.1041666666667
"2074",2018,"Utah",44.2666666666667
"2075",2018,"Vermont",29.75
"2076",2018,"Virgin Islands",24.3333333333333
"2077",2018,"Virginia",29.1515151515152
"2078",2018,"Washington",26.1
"2079",2018,"West Virginia",28.5625
"2080",2018,"Wisconsin",37.9285714285714
"2081",2018,"Wyoming",39.5555555555556
"2082",2019,"Alabama",39
"2083",2019,"Alaska",19.2222222222222
"2084",2019,"Arizona",42.7692307692308
"2085",2019,"Arkansas",36.8181818181818
"2086",2019,"California",43.8301886792453
"2087",2019,"Colorado",34.0714285714286
"2088",2019,"Connecticut",39.5
"2089",2019,"Country Of Mexico",57.5
"2090",2019,"Delaware",42.3333333333333
"2091",2019,"District Of Columbia",44
"2092",2019,"Florida",35.6923076923077
"2093",2019,"Georgia",38.551724137931
"2094",2019,"Hawaii",18.25
"2095",2019,"Idaho",23.8095238095238
"2096",2019,"Illinois",35.5185185185185
"2097",2019,"Indiana",35.5
"2098",2019,"Iowa",34.4375
"2099",2019,"Kansas",32
"2100",2019,"Kentucky",38.2222222222222
"2101",2019,"Louisiana",34.3913043478261
"2102",2019,"Maine",33.7
"2103",2019,"Maryland",38
"2104",2019,"Massachusetts",37.5384615384615
"2105",2019,"Michigan",34.4074074074074
"2106",2019,"Minnesota",29.2857142857143
"2107",2019,"Mississippi",38.6
"2108",2019,"Missouri",38.8333333333333
"2109",2019,"Montana",26.3157894736842
"2110",2019,"Nebraska",24.5555555555556
"2111",2019,"Nevada",34
"2112",2019,"New Hampshire",34.1428571428571
"2113",2019,"New Jersey",39.4375
"2114",2019,"New Mexico",31.1875
"2115",2019,"New York",34.1785714285714
"2116",2019,"North Carolina",36.4473684210526
"2117",2019,"North Dakota",32.9
"2118",2019,"Ohio",35.5
"2119",2019,"Oklahoma",34.7894736842105
"2120",2019,"Oregon",27.0434782608696
"2121",2019,"Pennsylvania",37.7317073170732
"2122",2019,"Puerto Rico",19.4
"2123",2019,"Rhode Island",37
"2124",2019,"South Carolina",39.6
"2125",2019,"South Dakota",31.2
"2126",2019,"Tennessee",36
"2127",2019,"Texas",33.3958333333333
"2128",2019,"Utah",42.2
"2129",2019,"Vermont",29
"2130",2019,"Virgin Islands",21
"2131",2019,"Virginia",31.3333333333333
"2132",2019,"Washington",25.5
"2133",2019,"West Virginia",29.75
"2134",2019,"Wisconsin",34.9285714285714
"2135",2019,"Wyoming",38.8333333333333
"2136",2020,"Alabama",34.5333333333333
"2137",2020,"Alaska",16.1111111111111
"2138",2020,"Arizona",47.3076923076923
"2139",2020,"Arkansas",33
"2140",2020,"California",48.0188679245283
"2141",2020,"Colorado",34.3571428571429
"2142",2020,"Connecticut",39.125
"2143",2020,"Country Of Mexico",78
"2144",2020,"Delaware",38
"2145",2020,"District Of Columbia",40
"2146",2020,"Florida",35.0512820512821
"2147",2020,"Georgia",33.1724137931034
"2148",2020,"Hawaii",17.5
"2149",2020,"Idaho",25.047619047619
"2150",2020,"Illinois",33.4444444444444
"2151",2020,"Indiana",33.9166666666667
"2152",2020,"Iowa",33.8125
"2153",2020,"Kansas",31.2727272727273
"2154",2020,"Kentucky",34.4444444444444
"2155",2020,"Louisiana",32.6086956521739
"2156",2020,"Maine",33.5
"2157",2020,"Maryland",33.2352941176471
"2158",2020,"Massachusetts",36.5384615384615
"2159",2020,"Michigan",32.9259259259259
"2160",2020,"Minnesota",28.952380952381
"2161",2020,"Mississippi",37.2
"2162",2020,"Missouri",35.7083333333333
"2163",2020,"Montana",25.6315789473684
"2164",2020,"Nebraska",24.7777777777778
"2165",2020,"Nevada",36.2222222222222
"2166",2020,"New Hampshire",34.7142857142857
"2167",2020,"New Jersey",36.9375
"2168",2020,"New Mexico",30.625
"2169",2020,"New York",32.8214285714286
"2170",2020,"North Carolina",31.0263157894737
"2171",2020,"North Dakota",30.2
"2172",2020,"Ohio",31.6363636363636
"2173",2020,"Oklahoma",33.25
"2174",2020,"Oregon",27.4347826086957
"2175",2020,"Pennsylvania",35.7560975609756
"2176",2020,"Puerto Rico",17.8181818181818
"2177",2020,"Rhode Island",34.3333333333333
"2178",2020,"South Carolina",31.3333333333333
"2179",2020,"South Dakota",33.1
"2180",2020,"Tennessee",32.5652173913044
"2181",2020,"Texas",31.4615384615385
"2182",2020,"Utah",41.0666666666667
"2183",2020,"Vermont",28.75
"2184",2020,"Virgin Islands",19
"2185",2020,"Virginia",27.6060606060606
"2186",2020,"Washington",24.0645161290323
"2187",2020,"West Virginia",26.25
"2188",2020,"Wisconsin",34.9285714285714
"2189",2020,"Wyoming",35.5555555555556
"2190",2021,"Alabama",41
"2191",2021,"Alaska",39
"2192",2021,"Arizona",47.6153846153846
"2193",2021,"Arkansas",32.1818181818182
"2194",2021,"California",34.75
"2195",2021,"Colorado",31.7916666666667
"2196",2021,"Connecticut",33
